Generation,Best Score,Worst Score,Median Score
118,836161350.1521554,-580714890.4590024,429770733.9624455
119,836161350.1521554,-580714881.9154704,730345238.7278247
120,836161350.1521554,-580714882.8059279,462672083.15116906
121,836161350.1521554,-580714883.7121706,432553839.28768736
122,836161350.1521554,-580714882.8059279,474480433.00063735
123,836161350.1521554,-580714882.3152312,546129090.4922607
124,836161350.1521554,-580714884.9982105,411834120.0982654
125,836161350.1521554,-738481740.6376095,730345239.6340674
126,836161350.1521554,-580714883.7121706,730345240.1136267
127,836161350.1521554,-580714882.3263686,546129099.8002241
128,836161350.1521554,-737940656.5552481,474480440.4667399
129,836161350.1521554,-580714882.3263686,546129099.8002241
130,836161350.1521554,-737940655.4263225,836161339.4908006
131,836161350.1521554,-737940655.1694461,730345240.1136267
132,836161350.1521554,-580714884.9982105,836161350.1521554
133,836161350.1521554,-580714882.8059279,438952625.0719452
134,836161350.1521554,-580714882.3263686,836161350.1521554
135,836161350.1521554,-540507892.2896156,836161350.1521554
136,836161350.1521554,-580714884.9982105,462672086.3165809
137,836161350.1521554,-532027311.0738287,836161350.1521554
138,836161350.1521554,-737940651.04431,836161350.1521554
139,836161350.1521554,-755820657.1700722,836161350.1521554
140,836161350.1521554,-737940656.3171337,836161350.1521554
141,836161350.1521554,-737940657.8412883,836161350.1521554
142,836161350.1521554,-580714884.9982105,836161350.1521554
143,836161350.1521554,-580714877.2942758,730345237.5042185
144,836161350.1521554,-580714883.2805992,836161350.1521554
