Generation,Best Score,Worst Score,Median Score
8125,27.0,0.0,27.0
8150,27.0,0.0,27.0
8175,27.0,0.0,27.0
8200,27.0,0.0,27.0
8225,27.0,0.0,27.0
8250,27.0,0.0,27.0
8275,27.0,0.0,27.0
8300,27.0,0.0,27.0
8325,27.0,0.0,27.0
8350,27.0,0.0,27.0
8375,27.0,0.0,27.0
8400,27.0,0.0,27.0
8425,27.0,0.0,27.0
8450,27.0,0.0,27.0
8475,27.0,0.0,27.0
8500,27.0,0.0,27.0
8525,27.0,0.0,27.0
8550,27.0,0.0,27.0
8575,27.0,0.0,27.0
8600,27.0,0.0,27.0
8625,27.0,0.0,27.0
8650,27.0,0.0,27.0
8675,27.0,0.0,27.0
8700,27.0,0.0,27.0
8725,27.0,0.0,27.0
8750,27.0,0.0,27.0
8775,27.0,0.0,27.0
8800,27.0,0.0,27.0
8825,27.0,0.0,27.0
8850,27.0,0.0,27.0
8875,27.0,0.0,27.0
8900,27.0,0.0,27.0
8925,27.0,0.0,27.0
8950,27.0,0.0,27.0
8975,27.0,0.0,27.0
9000,27.0,0.0,27.0
9025,27.0,0.0,27.0
9050,27.0,0.0,27.0
9075,27.0,0.0,27.0
9100,27.0,0.0,27.0
9125,27.0,0.0,27.0
9150,27.0,27.0,27.0
9175,27.0,0.0,27.0
9200,27.0,0.0,27.0
9225,27.0,0.0,27.0
9250,27.0,0.0,27.0
9275,27.0,0.0,27.0
9300,27.0,0.0,27.0
9325,27.0,0.0,27.0
9350,27.0,0.0,27.0
9375,27.0,0.0,27.0
9400,27.0,0.0,27.0
9425,27.0,0.0,27.0
9450,27.0,0.0,27.0
9475,27.0,0.0,27.0
9500,27.0,0.0,27.0
9525,27.0,0.0,27.0
9550,27.0,0.0,27.0
9575,27.0,0.0,27.0
9600,27.0,0.0,27.0
9625,27.0,0.0,27.0
9650,27.0,0.0,27.0
9675,27.0,0.0,27.0
9700,27.0,0.0,27.0
9725,27.0,0.0,27.0
