Generation,Best Score,Worst Score,Median Score
12750,270445944.0810181,270445944.0810181,270445944.0810181
12775,270445944.0810181,270445944.0810181,270445944.0810181
12800,270445944.0810181,270445944.0810181,270445944.0810181
12825,270445944.0810181,270445944.0810181,270445944.0810181
12850,270445944.0810181,-45074308.838503,270445944.0810181
12875,270445944.0810181,270445944.0810181,270445944.0810181
12900,270445944.0810181,270445944.0810181,270445944.0810181
12925,270445944.0810181,270445944.0810181,270445944.0810181
12950,270445944.0810181,270445944.0810181,270445944.0810181
12975,270445944.0810181,270445944.0810181,270445944.0810181
13000,270445944.0810181,-132283321.47386752,270445944.0810181
13025,270445944.0810181,270445944.0810181,270445944.0810181
13050,270445944.0810181,-132283324.17386752,270445944.0810181
13075,270445944.0810181,270445944.0810181,270445944.0810181
13100,270445944.0810181,162919249.0223,270445944.0810181
13125,270445944.0810181,16642835.361908803,270445944.0810181
13150,270445944.0810181,270445944.0810181,270445944.0810181
13175,270445944.0810181,270445944.0810181,270445944.0810181
13200,270445944.0810181,270445944.0810181,270445944.0810181
13225,270445944.0810181,270445944.0810181,270445944.0810181
13250,270445944.0810181,-163906613.28092003,270445944.0810181
13275,270445944.0810181,270445944.0810181,270445944.0810181
13300,270445944.0810181,270445944.0810181,270445944.0810181
13325,270445944.0810181,270445944.0810181,270445944.0810181
13350,270445944.0810181,270445944.0810181,270445944.0810181
13375,270445944.0810181,-163906613.03092003,270445944.0810181
13400,270445944.0810181,-45074313.13850301,270445944.0810181
13425,270445944.0810181,270445944.0810181,270445944.0810181
13450,270445944.0810181,270445944.0810181,270445944.0810181
13475,270445944.0810181,270445944.0810181,270445944.0810181
13500,270445944.0810181,-66884465.215197995,270445944.0810181
13525,270445944.0810181,270445944.0810181,270445944.0810181
13550,270445944.0810181,270445944.0810181,270445944.0810181
13575,270445944.0810181,270445944.0810181,270445944.0810181
13600,270445944.0810181,270445944.0810181,270445944.0810181
13625,270445944.0810181,270445944.0810181,270445944.0810181
13650,270445944.0810181,270445944.0810181,270445944.0810181
13675,270445944.0810181,-43271336.860962875,270445944.0810181
13700,270445944.0810181,270445944.0810181,270445944.0810181
13725,270445944.0810181,270445944.0810181,270445944.0810181
13750,270445944.0810181,73757989.553914,270445944.0810181
13775,270445944.0810181,-43271332.96096288,270445944.0810181
13800,270445944.0810181,-137241206.536636,270445944.0810181
13825,270445944.0810181,270445944.0810181,270445944.0810181
13850,270445944.0810181,270445944.0810181,270445944.0810181
13875,270445944.0810181,270445944.0810181,270445944.0810181
13900,270445944.0810181,270445944.0810181,270445944.0810181
13925,270445944.0810181,270445944.0810181,270445944.0810181
13950,270445944.0810181,16642838.511908801,270445944.0810181
13975,270445944.0810181,114846911.27344604,270445944.0810181
14000,270445944.0810181,270445944.0810181,270445944.0810181
14025,270445944.0810181,270445944.0810181,270445944.0810181
